display,encoding_trial_num,group,trial_num,encoding_sentence.arms_cook,encoding_sentence.musi_cook,encoding_sentence.gems_cook,encoding_sentence.arms_cars,encoding_sentence.musi_cars,encoding_sentence.gems_cars,encoding_sentence.arms_dino,encoding_sentence.musi_dino,encoding_sentence.gems_dino,pic_a.arms_cook,pic_a.musi_cook,pic_a.gems_cook,pic_a.arms_cars,pic_a.musi_cars,pic_a.gems_cars,pic_a.arms_dino,pic_a.musi_dino,pic_a.gems_dino,pic_b.arms_cook,pic_b.musi_cook,pic_b.gems_cook,pic_b.arms_cars,pic_b.musi_cars,pic_b.gems_cars,pic_b.arms_dino,pic_b.musi_dino,pic_b.gems_dino
memorise_firsthalf,10,nonacademic,5,"Julienne is a vegetable cutting technique, most often used in order to create a garnish for a dish, in which foods are cut into thin, matchstick strips. Oftentimes, the vegetable is first cut into thin, 1/8 inch slices which are then stacked and then cut again into shorter strips of the desired length.","Julienne is a vegetable cutting technique, most often used in order to create a garnish for a dish, in which foods are cut into thin, matchstick strips. Oftentimes, the vegetable is first cut into thin, 1/8 inch slices which are then stacked and then cut again into shorter strips of the desired length.","Julienne is a vegetable cutting technique, most often used in order to create a garnish for a dish, in which foods are cut into thin, matchstick strips. Oftentimes, the vegetable is first cut into thin, 1/8 inch slices which are then stacked and then cut again into shorter strips of the desired length.","Horsepower was coined by James Watt, an inventor who improved the steam engine. Watt measured how many times a horse could turn a mill wheel in one minute, multiplied that by the circumference of the wheel, and then multiplied that by how much force he thought a horse could pull. Thus, one horsepower equals 33,000 foot-pounds per minute.","Horsepower was coined by James Watt, an inventor who improved the steam engine. Watt measured how many times a horse could turn a mill wheel in one minute, multiplied that by the circumference of the wheel, and then multiplied that by how much force he thought a horse could pull. Thus, one horsepower equals 33,000 foot-pounds per minute.","Horsepower was coined by James Watt, an inventor who improved the steam engine. Watt measured how many times a horse could turn a mill wheel in one minute, multiplied that by the circumference of the wheel, and then multiplied that by how much force he thought a horse could pull. Thus, one horsepower equals 33,000 foot-pounds per minute.","Sometimes, fossils may be dated using certain neighboring fossils that formed at the same time. These helpful fossils, known as index fossils, belong to organisms that lived all over the world during a very specific time period. For example, trilobites lived in seafloor environments all over the world during the Cambrian Period. Thus, any fossils found in the same formation as trilobites can be dated to the Cambrian Period as well.","Sometimes, fossils may be dated using certain neighboring fossils that formed at the same time. These helpful fossils, known as index fossils, belong to organisms that lived all over the world during a very specific time period. For example, trilobites lived in seafloor environments all over the world during the Cambrian Period. Thus, any fossils found in the same formation as trilobites can be dated to the Cambrian Period as well.","Sometimes, fossils may be dated using certain neighboring fossils that formed at the same time. These helpful fossils, known as index fossils, belong to organisms that lived all over the world during a very specific time period. For example, trilobites lived in seafloor environments all over the world during the Cambrian Period. Thus, any fossils found in the same formation as trilobites can be dated to the Cambrian Period as well.",cook5a.jpeg,cook5a.jpeg,cook5a.jpeg,cars5a.png,cars5a.png,cars5a.png,dino5a.png,dino5a.png,dino5a.png,cook5b.png,cook5b.png,cook5b.png,cars5b.jpeg,cars5b.jpeg,cars5b.jpeg,dino5b.png,dino5b.png,dino5b.png
memorise_firsthalf,11,academic,6,"Hoplites, heavily armored amateur infantrymen, made up the core of the ancient Greek phalanx battle formation. With their chest armor, leg armor, and helmets, hoplites carried a characteristic round shield spanning from their shoulders to their knees. These shields often bore symbolic designs; one popular design was the head of Medusa, who turned enemies to stone with her gaze.","The earliest known bowed string instrument was the long-necked rabab, developed in the Islamic states of western Asia as early as the 8th century CE. Some rababs had pear-shaped bodies, eventually evolving into the European lute, and others had small bodies with a spike at the end to rest on the ground, spreading as far as southeast Asia.","The third crystal system, the orthorhombic system, is again slightly more symmetrical than the previous system. Again, all three crystal axes are different lengths, but in orthorhombic crystals all three axes meet at right angles, like a rectangular prism. Topaz is a well-known gemstone in the orthorhombic system.","Hoplites, heavily armored amateur infantrymen, made up the core of the ancient Greek phalanx battle formation. With their chest armor, leg armor, and helmets, hoplites carried a characteristic round shield spanning from their shoulders to their knees. These shields often bore symbolic designs; one popular design was the head of Medusa, who turned enemies to stone with her gaze.","The earliest known bowed string instrument was the long-necked rabab, developed in the Islamic states of western Asia as early as the 8th century CE. Some rababs had pear-shaped bodies, eventually evolving into the European lute, and others had small bodies with a spike at the end to rest on the ground, spreading as far as southeast Asia.","The third crystal system, the orthorhombic system, is again slightly more symmetrical than the previous system. Again, all three crystal axes are different lengths, but in orthorhombic crystals all three axes meet at right angles, like a rectangular prism. Topaz is a well-known gemstone in the orthorhombic system.","Hoplites, heavily armored amateur infantrymen, made up the core of the ancient Greek phalanx battle formation. With their chest armor, leg armor, and helmets, hoplites carried a characteristic round shield spanning from their shoulders to their knees. These shields often bore symbolic designs; one popular design was the head of Medusa, who turned enemies to stone with her gaze.","The earliest known bowed string instrument was the long-necked rabab, developed in the Islamic states of western Asia as early as the 8th century CE. Some rababs had pear-shaped bodies, eventually evolving into the European lute, and others had small bodies with a spike at the end to rest on the ground, spreading as far as southeast Asia.","The third crystal system, the orthorhombic system, is again slightly more symmetrical than the previous system. Again, all three crystal axes are different lengths, but in orthorhombic crystals all three axes meet at right angles, like a rectangular prism. Topaz is a well-known gemstone in the orthorhombic system.",arms6a.jpeg,musi6a.png,gems6a.jpeg,arms6a.jpeg,musi6a.png,gems6a.jpeg,arms6a.jpeg,musi6a.png,gems6a.jpeg,arms6b.jpeg,musi6b.png,gems6b.png,arms6b.jpeg,musi6b.png,gems6b.png,arms6b.jpeg,musi6b.png,gems6b.png
memorise_firsthalf,12,nonacademic,6,"A specialty sauce of Piedmont, Italy, the Bagna Cauda is a sauce made from olive oil, butter, garlic, and anchovies that is often served as a warm appetizer or for dipping vegetables. The term originates from the Italian phrase ""bagno caldo"" meaning hot bath, which makes sense given its purpose.","A specialty sauce of Piedmont, Italy, the Bagna Cauda is a sauce made from olive oil, butter, garlic, and anchovies that is often served as a warm appetizer or for dipping vegetables. The term originates from the Italian phrase ""bagno caldo"" meaning hot bath, which makes sense given its purpose.","A specialty sauce of Piedmont, Italy, the Bagna Cauda is a sauce made from olive oil, butter, garlic, and anchovies that is often served as a warm appetizer or for dipping vegetables. The term originates from the Italian phrase ""bagno caldo"" meaning hot bath, which makes sense given its purpose.","In liquid-cooled engines, the cooling fluid must be able to remain liquid both in cold weather and when the engine is running very hot. Ethylene glycol is added as antifreeze to water to lower its freezing point and raise its boiling point, helping to keep it liquid at a wider range of temperatures.","In liquid-cooled engines, the cooling fluid must be able to remain liquid both in cold weather and when the engine is running very hot. Ethylene glycol is added as antifreeze to water to lower its freezing point and raise its boiling point, helping to keep it liquid at a wider range of temperatures.","In liquid-cooled engines, the cooling fluid must be able to remain liquid both in cold weather and when the engine is running very hot. Ethylene glycol is added as antifreeze to water to lower its freezing point and raise its boiling point, helping to keep it liquid at a wider range of temperatures.","While modern paleontology began in earnest in the 1800s, scientists have been studying fossils for many centuries. In Song Dynasty China, the scientist Shen Kuo found petrified bamboo plants in a region too dry for bamboo to grow. From this, he inferred that for bamboo to have grown there in the past, the world's climates must be slowly drifting over time. He recorded his ideas long before the modern study of ice ages and climate change.","While modern paleontology began in earnest in the 1800s, scientists have been studying fossils for many centuries. In Song Dynasty China, the scientist Shen Kuo found petrified bamboo plants in a region too dry for bamboo to grow. From this, he inferred that for bamboo to have grown there in the past, the world's climates must be slowly drifting over time. He recorded his ideas long before the modern study of ice ages and climate change.","While modern paleontology began in earnest in the 1800s, scientists have been studying fossils for many centuries. In Song Dynasty China, the scientist Shen Kuo found petrified bamboo plants in a region too dry for bamboo to grow. From this, he inferred that for bamboo to have grown there in the past, the world's climates must be slowly drifting over time. He recorded his ideas long before the modern study of ice ages and climate change.",cook6a.png,cook6a.png,cook6a.png,cars6a.jpeg,cars6a.jpeg,cars6a.jpeg,dino6a.jpeg,dino6a.jpeg,dino6a.jpeg,cook6b.png,cook6b.png,cook6b.png,cars6b.png,cars6b.png,cars6b.png,dino6b.jpeg,dino6b.jpeg,dino6b.jpeg
memorise_firsthalf,13,academic,7,"Alexander the Great's infantry phalanx wielded the sarissa, a pike reaching up to 20 ft/6.5 m long, first introduced to the ancient Macedonian army by Alexander's father, Phillip the Great. The sarissa likely enabled Alexander's conquest of western Asia by allowing infantry to attack neighboring forces before they were close enough to return blows.","Today, the piano is perhaps the best-known hammered string instrument, but it is by no means the first. The medieval European dulcimer was a lap-sized trapezoidal instrument with strings tuned to a range of notes. Like a modern piano, it was played by striking the strings with hammers. However, unlike a piano's key mechanism, the dulcimer player held two small hammers and hammered the strings themselves.","The fourth crystal system, the tetragonal system, also resembles a rectangular prism like the orthorhombic system. However, in the tetragonal system, two of the axes are the same length. Thus, tetragonal crystals have one axis of fourfold symmetry, where two opposite faces are square, and the rest are rectangular. Zircon is a well-known gemstone in the tetragonal system.","Alexander the Great's infantry phalanx wielded the sarissa, a pike reaching up to 20 ft/6.5 m long, first introduced to the ancient Macedonian army by Alexander's father, Phillip the Great. The sarissa likely enabled Alexander's conquest of western Asia by allowing infantry to attack neighboring forces before they were close enough to return blows.","Today, the piano is perhaps the best-known hammered string instrument, but it is by no means the first. The medieval European dulcimer was a lap-sized trapezoidal instrument with strings tuned to a range of notes. Like a modern piano, it was played by striking the strings with hammers. However, unlike a piano's key mechanism, the dulcimer player held two small hammers and hammered the strings themselves.","The fourth crystal system, the tetragonal system, also resembles a rectangular prism like the orthorhombic system. However, in the tetragonal system, two of the axes are the same length. Thus, tetragonal crystals have one axis of fourfold symmetry, where two opposite faces are square, and the rest are rectangular. Zircon is a well-known gemstone in the tetragonal system.","Alexander the Great's infantry phalanx wielded the sarissa, a pike reaching up to 20 ft/6.5 m long, first introduced to the ancient Macedonian army by Alexander's father, Phillip the Great. The sarissa likely enabled Alexander's conquest of western Asia by allowing infantry to attack neighboring forces before they were close enough to return blows.","Today, the piano is perhaps the best-known hammered string instrument, but it is by no means the first. The medieval European dulcimer was a lap-sized trapezoidal instrument with strings tuned to a range of notes. Like a modern piano, it was played by striking the strings with hammers. However, unlike a piano's key mechanism, the dulcimer player held two small hammers and hammered the strings themselves.","The fourth crystal system, the tetragonal system, also resembles a rectangular prism like the orthorhombic system. However, in the tetragonal system, two of the axes are the same length. Thus, tetragonal crystals have one axis of fourfold symmetry, where two opposite faces are square, and the rest are rectangular. Zircon is a well-known gemstone in the tetragonal system.",arms7a.jpeg,musi7a.png,gems7a.jpeg,arms7a.jpeg,musi7a.png,gems7a.jpeg,arms7a.jpeg,musi7a.png,gems7a.jpeg,arms7b.jpeg,musi7b.png,gems7b.jpeg,arms7b.jpeg,musi7b.png,gems7b.jpeg,arms7b.jpeg,musi7b.png,gems7b.jpeg
memorise_firsthalf,14,nonacademic,7,"A bain marie is a technique for cooking delicate dishes such as custards, sauces, and mousses without curdling. Preparing a bain marie involves placing a food container in a large, shallow pan of warm water. Then, the pan can either be placed in the oven, on top of a range, or left to sit as is to cook the food in the inner container.","A bain marie is a technique for cooking delicate dishes such as custards, sauces, and mousses without curdling. Preparing a bain marie involves placing a food container in a large, shallow pan of warm water. Then, the pan can either be placed in the oven, on top of a range, or left to sit as is to cook the food in the inner container.","A bain marie is a technique for cooking delicate dishes such as custards, sauces, and mousses without curdling. Preparing a bain marie involves placing a food container in a large, shallow pan of warm water. Then, the pan can either be placed in the oven, on top of a range, or left to sit as is to cook the food in the inner container.","The sleeve-valve engine gets its name from a thin-walled, metal sleeve that slides up and down within each cylinder during combustion. Sleeve valve engines in WWII British fighter planes like the Hawker Typhoon gave the Allies a horsepower advantage that may have helped them overtake the German Luftwaffe. However, due to their complex construction, they are not common in engines today.","The sleeve-valve engine gets its name from a thin-walled, metal sleeve that slides up and down within each cylinder during combustion. Sleeve valve engines in WWII British fighter planes like the Hawker Typhoon gave the Allies a horsepower advantage that may have helped them overtake the German Luftwaffe. However, due to their complex construction, they are not common in engines today.","The sleeve-valve engine gets its name from a thin-walled, metal sleeve that slides up and down within each cylinder during combustion. Sleeve valve engines in WWII British fighter planes like the Hawker Typhoon gave the Allies a horsepower advantage that may have helped them overtake the German Luftwaffe. However, due to their complex construction, they are not common in engines today.","Friedrich August von Alberti coined the term ""Triassic"" in 1834. While studying salt deposits in Germany, he found three different rock layers of varying ages, dating between the Permian and Jurassic periods. Alberti called the period ""Triassic"" after these three layers. While these particular Triassic rock layers are only found in Germany, the name is still used worldwide for any rocks and fossils dating from that period.","Friedrich August von Alberti coined the term ""Triassic"" in 1834. While studying salt deposits in Germany, he found three different rock layers of varying ages, dating between the Permian and Jurassic periods. Alberti called the period ""Triassic"" after these three layers. While these particular Triassic rock layers are only found in Germany, the name is still used worldwide for any rocks and fossils dating from that period.","Friedrich August von Alberti coined the term ""Triassic"" in 1834. While studying salt deposits in Germany, he found three different rock layers of varying ages, dating between the Permian and Jurassic periods. Alberti called the period ""Triassic"" after these three layers. While these particular Triassic rock layers are only found in Germany, the name is still used worldwide for any rocks and fossils dating from that period.",cook7a.jpeg,cook7a.jpeg,cook7a.jpeg,cars7a.jpeg,cars7a.jpeg,cars7a.jpeg,dino7a.jpeg,dino7a.jpeg,dino7a.jpeg,cook7b.jpeg,cook7b.jpeg,cook7b.jpeg,cars7b.jpeg,cars7b.jpeg,cars7b.jpeg,dino7b.jpeg,dino7b.jpeg,dino7b.jpeg
memorise_firsthalf,15,academic,8,"Arms and armor take such a primal place in many cultures that whole groups of people derive their names from the names of weaponry. For example, the Saxons, who occupied areas of northern Europe during the first millenium CE, got their name from the seax, a long knife wielded by their tribe's warriors. While the Saxons were probably not the only Germanic tribes to use the seax, different tribes may have taken their names from different weapons.","The zither family comprises all stringed instruments where the strings are the same length as the sound box. By this definition, zithers also generally are box-shaped, with no neck. European dulcimers are all zithers, as are instruments like the Chinese zheng or the Japanese koto. Most zithers are plucked, but some may be hammered or bowed.","The fifth and sixth crystal systems, the trigonal and hexagonalsystems, primarily distinguish themselves from the other systems in that they have a hexagonal underlying lattice, and most or all of their axes meet at 120-degree angles. Quartz is a well-known gemstone in the trigonal system, but it sometimes crystallizes with hexagonal structure as well.","Arms and armor take such a primal place in many cultures that whole groups of people derive their names from the names of weaponry. For example, the Saxons, who occupied areas of northern Europe during the first millenium CE, got their name from the seax, a long knife wielded by their tribe's warriors. While the Saxons were probably not the only Germanic tribes to use the seax, different tribes may have taken their names from different weapons.","The zither family comprises all stringed instruments where the strings are the same length as the sound box. By this definition, zithers also generally are box-shaped, with no neck. European dulcimers are all zithers, as are instruments like the Chinese zheng or the Japanese koto. Most zithers are plucked, but some may be hammered or bowed.","The fifth and sixth crystal systems, the trigonal and hexagonalsystems, primarily distinguish themselves from the other systems in that they have a hexagonal underlying lattice, and most or all of their axes meet at 120-degree angles. Quartz is a well-known gemstone in the trigonal system, but it sometimes crystallizes with hexagonal structure as well.","Arms and armor take such a primal place in many cultures that whole groups of people derive their names from the names of weaponry. For example, the Saxons, who occupied areas of northern Europe during the first millenium CE, got their name from the seax, a long knife wielded by their tribe's warriors. While the Saxons were probably not the only Germanic tribes to use the seax, different tribes may have taken their names from different weapons.","The zither family comprises all stringed instruments where the strings are the same length as the sound box. By this definition, zithers also generally are box-shaped, with no neck. European dulcimers are all zithers, as are instruments like the Chinese zheng or the Japanese koto. Most zithers are plucked, but some may be hammered or bowed.","The fifth and sixth crystal systems, the trigonal and hexagonalsystems, primarily distinguish themselves from the other systems in that they have a hexagonal underlying lattice, and most or all of their axes meet at 120-degree angles. Quartz is a well-known gemstone in the trigonal system, but it sometimes crystallizes with hexagonal structure as well.",arms8a.jpeg,musi8a.png,gems8a.jpeg,arms8a.jpeg,musi8a.png,gems8a.jpeg,arms8a.jpeg,musi8a.png,gems8a.jpeg,arms8b.jpeg,musi8b.png,gems8b.jpeg,arms8b.jpeg,musi8b.png,gems8b.jpeg,arms8b.jpeg,musi8b.png,gems8b.jpeg
memorise_firsthalf,16,nonacademic,8,"Coming from the french phrase meaning ""made of rags,"" the chiffonade cutting technique involves rolling up vegetables and then slicing them into thin strips or shreds. These shreds are lightly sauteed or used as a garnish on soups or other dishes. Typically, chiffonades are prepared using leafy green vegetables such as sorrels and lettuce.","Coming from the french phrase meaning ""made of rags,"" the chiffonade cutting technique involves rolling up vegetables and then slicing them into thin strips or shreds. These shreds are lightly sauteed or used as a garnish on soups or other dishes. Typically, chiffonades are prepared using leafy green vegetables such as sorrels and lettuce.","Coming from the french phrase meaning ""made of rags,"" the chiffonade cutting technique involves rolling up vegetables and then slicing them into thin strips or shreds. These shreds are lightly sauteed or used as a garnish on soups or other dishes. Typically, chiffonades are prepared using leafy green vegetables such as sorrels and lettuce.","The redline of the engine is the maximum rpm value that can be accomodated without exploding the engine. The engine performs best in a small rpm range below the redline. Cars need transmissions so that the engine can run in a single rpm range below the redline, while turning the wheels at a range of speeds.","The redline of the engine is the maximum rpm value that can be accomodated without exploding the engine. The engine performs best in a small rpm range below the redline. Cars need transmissions so that the engine can run in a single rpm range below the redline, while turning the wheels at a range of speeds.","The redline of the engine is the maximum rpm value that can be accomodated without exploding the engine. The engine performs best in a small rpm range below the redline. Cars need transmissions so that the engine can run in a single rpm range below the redline, while turning the wheels at a range of speeds.","The Jura Mountains of Switzerland are made up of a distinctive limestone. Rock strata dating from between the Triassic and Cretaceous periods were first identified in these mountains, thus giving that period the name ""Jurassic."" For rocks, the Jurassic is divided into three spans of time: Lower, Middle, and Upper. However, dinosaurs are classified by the divisions Early, Middle, and Late.","The Jura Mountains of Switzerland are made up of a distinctive limestone. Rock strata dating from between the Triassic and Cretaceous periods were first identified in these mountains, thus giving that period the name ""Jurassic."" For rocks, the Jurassic is divided into three spans of time: Lower, Middle, and Upper. However, dinosaurs are classified by the divisions Early, Middle, and Late.","The Jura Mountains of Switzerland are made up of a distinctive limestone. Rock strata dating from between the Triassic and Cretaceous periods were first identified in these mountains, thus giving that period the name ""Jurassic."" For rocks, the Jurassic is divided into three spans of time: Lower, Middle, and Upper. However, dinosaurs are classified by the divisions Early, Middle, and Late.",cook8a.jpeg,cook8a.jpeg,cook8a.jpeg,cars8a.jpeg,cars8a.jpeg,cars8a.jpeg,dino8a.jpeg,dino8a.jpeg,dino8a.jpeg,cook8b.jpeg,cook8b.jpeg,cook8b.jpeg,cars8b.jpeg,cars8b.jpeg,cars8b.jpeg,dino8b.jpeg,dino8b.jpeg,dino8b.jpeg
memorise_firsthalf,17,academic,9,"Greek fire was one of the most powerful large-scale weapons in ancient warfare. First documented in the Eastern Roman Empire in 678 CE, Greek fire was a highly flammable liquid that could be packaged in fire bombs or sprayed at enemy fortifications. While the recipe for Greek fire was a heavily guarded secret, and thus very difficult to find in contemporary writings, modern historians believe the key ingredient was naphtha, a mix of liquid hydrocarbons that could be refined from petroleum.","The charango is a small instrument played in modern-day Peru and Bolivia. It probably descended from the guitar-like Spanish vihuela, brought over by the conquistadors, and adapted with different materials by indigenous musicians. The body of a traditional charango was made from an armadillo shell, but most modern charangos are made from wood and formed into an armadillo-shell shape.","The seventh crystal system is the cubic system. As the name implies, the cube is the simplest structure exhibited by crystals in the cubic system. However, crystals in the cubic system can take more complex shapes, including octahedrons, if those shapes have four axes of threefold symmetry. Diamond is a well-known gemstone in the cubic system.","Greek fire was one of the most powerful large-scale weapons in ancient warfare. First documented in the Eastern Roman Empire in 678 CE, Greek fire was a highly flammable liquid that could be packaged in fire bombs or sprayed at enemy fortifications. While the recipe for Greek fire was a heavily guarded secret, and thus very difficult to find in contemporary writings, modern historians believe the key ingredient was naphtha, a mix of liquid hydrocarbons that could be refined from petroleum.","The charango is a small instrument played in modern-day Peru and Bolivia. It probably descended from the guitar-like Spanish vihuela, brought over by the conquistadors, and adapted with different materials by indigenous musicians. The body of a traditional charango was made from an armadillo shell, but most modern charangos are made from wood and formed into an armadillo-shell shape.","The seventh crystal system is the cubic system. As the name implies, the cube is the simplest structure exhibited by crystals in the cubic system. However, crystals in the cubic system can take more complex shapes, including octahedrons, if those shapes have four axes of threefold symmetry. Diamond is a well-known gemstone in the cubic system.","Greek fire was one of the most powerful large-scale weapons in ancient warfare. First documented in the Eastern Roman Empire in 678 CE, Greek fire was a highly flammable liquid that could be packaged in fire bombs or sprayed at enemy fortifications. While the recipe for Greek fire was a heavily guarded secret, and thus very difficult to find in contemporary writings, modern historians believe the key ingredient was naphtha, a mix of liquid hydrocarbons that could be refined from petroleum.","The charango is a small instrument played in modern-day Peru and Bolivia. It probably descended from the guitar-like Spanish vihuela, brought over by the conquistadors, and adapted with different materials by indigenous musicians. The body of a traditional charango was made from an armadillo shell, but most modern charangos are made from wood and formed into an armadillo-shell shape.","The seventh crystal system is the cubic system. As the name implies, the cube is the simplest structure exhibited by crystals in the cubic system. However, crystals in the cubic system can take more complex shapes, including octahedrons, if those shapes have four axes of threefold symmetry. Diamond is a well-known gemstone in the cubic system.",arms9a.jpeg,musi9a.png,gems9a.png,arms9a.jpeg,musi9a.png,gems9a.png,arms9a.jpeg,musi9a.png,gems9a.png,arms9b.jpeg,musi9b.png,gems9b.png,arms9b.jpeg,musi9b.png,gems9b.png,arms9b.jpeg,musi9b.png,gems9b.png
memorise_firsthalf,18,nonacademic,9,"A consomme is a clarified meat or fish broth that can be served hot or cold and can be used as a soup or sauce base. Consomme is prepared by simmering broth mixed with egg whites. The egg whites bind to fat and impurities in the broth as they cook, and float to the surface, where they can be skimmed off to leave the final clarified broth.","A consomme is a clarified meat or fish broth that can be served hot or cold and can be used as a soup or sauce base. Consomme is prepared by simmering broth mixed with egg whites. The egg whites bind to fat and impurities in the broth as they cook, and float to the surface, where they can be skimmed off to leave the final clarified broth.","A consomme is a clarified meat or fish broth that can be served hot or cold and can be used as a soup or sauce base. Consomme is prepared by simmering broth mixed with egg whites. The egg whites bind to fat and impurities in the broth as they cook, and float to the surface, where they can be skimmed off to leave the final clarified broth.","Cars use many gears to operate their different parts. The ""teeth"" on these gears have a special bell-like shape, called involute. The involute shape helps gears turn each other more efficiently, by allowing the contact point between gears to change smoothly as the gears turm.","Cars use many gears to operate their different parts. The ""teeth"" on these gears have a special bell-like shape, called involute. The involute shape helps gears turn each other more efficiently, by allowing the contact point between gears to change smoothly as the gears turm.","Cars use many gears to operate their different parts. The ""teeth"" on these gears have a special bell-like shape, called involute. The involute shape helps gears turn each other more efficiently, by allowing the contact point between gears to change smoothly as the gears turm.","The Cretaceous Period took its name from the ""Terrain Cretace"", or ""Chalk Land"", a geologic region of chalk and sands in France dating from that period. Indeed, while many other types of rock also originate from this period, much of the world's present-day chalk rock was formed from shells of sea creatures living during the Cretaceous.","The Cretaceous Period took its name from the ""Terrain Cretace"", or ""Chalk Land"", a geologic region of chalk and sands in France dating from that period. Indeed, while many other types of rock also originate from this period, much of the world's present-day chalk rock was formed from shells of sea creatures living during the Cretaceous.","The Cretaceous Period took its name from the ""Terrain Cretace"", or ""Chalk Land"", a geologic region of chalk and sands in France dating from that period. Indeed, while many other types of rock also originate from this period, much of the world's present-day chalk rock was formed from shells of sea creatures living during the Cretaceous.",cook9a.jpeg,cook9a.jpeg,cook9a.jpeg,cars9a.png,cars9a.png,cars9a.png,dino9a.jpeg,dino9a.jpeg,dino9a.jpeg,cook9b.jpeg,cook9b.jpeg,cook9b.jpeg,cars9b.png,cars9b.png,cars9b.png,dino9b.jpeg,dino9b.jpeg,dino9b.jpeg
memorise_firsthalf,19,academic,10,"The earliest crossbows date from the 7th century BCE in modern-day China. The Han dynasty, which rose to power in the late 200s BCE, made large use of highly trained crossbowmen to conquer neighboring states. Indeed, weapon inventory lists dating from the Han dynasty confirm that crossbows were the most commonly stocked weapon in the Han army.","The sarangi is a small, boxy, fiddle-like string instrument played primarily in northern India. The main strings are held farther above the neck of the instrument than the strings of a European violin. Instead of pressing the string down onto the neck with the fingertips, as a violinist would, a sarangi player places the cuticle of their finger against the string to change the string's pitch.","A commonly used scale of stone hardness is the Mohs scale of qualitative hardness, with stones ordered by their resistance to scratches. Another hardness scale is the Knoop scale, which measures a stone's quantitative hardness. A material's Knoop hardness is determined by the depth of the indentation left by a diamond point pressed into the material with a standard force.","The earliest crossbows date from the 7th century BCE in modern-day China. The Han dynasty, which rose to power in the late 200s BCE, made large use of highly trained crossbowmen to conquer neighboring states. Indeed, weapon inventory lists dating from the Han dynasty confirm that crossbows were the most commonly stocked weapon in the Han army.","The sarangi is a small, boxy, fiddle-like string instrument played primarily in northern India. The main strings are held farther above the neck of the instrument than the strings of a European violin. Instead of pressing the string down onto the neck with the fingertips, as a violinist would, a sarangi player places the cuticle of their finger against the string to change the string's pitch.","A commonly used scale of stone hardness is the Mohs scale of qualitative hardness, with stones ordered by their resistance to scratches. Another hardness scale is the Knoop scale, which measures a stone's quantitative hardness. A material's Knoop hardness is determined by the depth of the indentation left by a diamond point pressed into the material with a standard force.","The earliest crossbows date from the 7th century BCE in modern-day China. The Han dynasty, which rose to power in the late 200s BCE, made large use of highly trained crossbowmen to conquer neighboring states. Indeed, weapon inventory lists dating from the Han dynasty confirm that crossbows were the most commonly stocked weapon in the Han army.","The sarangi is a small, boxy, fiddle-like string instrument played primarily in northern India. The main strings are held farther above the neck of the instrument than the strings of a European violin. Instead of pressing the string down onto the neck with the fingertips, as a violinist would, a sarangi player places the cuticle of their finger against the string to change the string's pitch.","A commonly used scale of stone hardness is the Mohs scale of qualitative hardness, with stones ordered by their resistance to scratches. Another hardness scale is the Knoop scale, which measures a stone's quantitative hardness. A material's Knoop hardness is determined by the depth of the indentation left by a diamond point pressed into the material with a standard force.",arms10a.png,musi10a.png,gems10a.jpeg,arms10a.png,musi10a.png,gems10a.jpeg,arms10a.png,musi10a.png,gems10a.jpeg,arms10b.png,musi10b.png,gems10b.jpeg,arms10b.png,musi10b.png,gems10b.jpeg,arms10b.png,musi10b.png,gems10b.jpeg
